node_id,sent_at_time,packet_type,forwarded
19,1555039674.1876006,data,False
19,1555039678.4221382,data,True
19,1555039678.6913328,data,True
19,1555039679.1929436,data,False
19,1555039683.427498,data,True
19,1555039683.694659,data,True
19,1555039684.1769295,control,False
19,1555039684.198307,data,False
19,1555039688.4336228,data,True
19,1555039688.699942,data,True
19,1555039689.2036326,data,False
19,1555039693.4393883,data,True
19,1555039693.7054846,data,True
19,1555039694.2090278,data,False
19,1555039698.4445517,data,True
19,1555039698.7107918,data,True
19,1555039699.2143571,data,False
19,1555039703.44983,data,True
19,1555039703.7160568,data,True
19,1555039704.1980352,control,False
19,1555039704.2198374,data,False
19,1555039708.4552035,data,True
19,1555039708.722268,data,True
19,1555039709.225803,data,False
19,1555039713.4604774,data,True
19,1555039713.7276337,data,True
19,1555039714.2311342,data,False
19,1555039718.4660056,data,True
19,1555039718.7329345,data,True
19,1555039719.236457,data,False
19,1555039723.4712496,data,True
19,1555039723.7382684,data,True
19,1555039724.2191002,control,False
19,1555039724.2417533,data,False
19,1555039728.4765751,data,True
19,1555039728.7435951,data,True
19,1555039729.2471104,data,False
19,1555039733.481942,data,True
19,1555039733.74895,data,True
19,1555039734.2524316,data,False
19,1555039738.487293,data,True
19,1555039738.7542982,data,True
19,1555039739.257799,data,False
19,1555039743.492634,data,True
19,1555039743.7596617,data,True
19,1555039744.2401707,control,False
19,1555039744.2633226,data,False
19,1555039748.4991276,data,True
19,1555039748.7651105,data,True
19,1555039749.2690163,data,False
19,1555039753.5045729,data,True
19,1555039753.7704558,data,True
19,1555039754.2740192,data,False
19,1555039758.5095427,data,True
19,1555039758.775513,data,True
19,1555039759.2788064,data,False
19,1555039763.5150104,data,True
19,1555039763.7811768,data,True
19,1555039764.2612574,control,False
19,1555039764.2846086,data,False
19,1555039768.5205913,data,True
19,1555039768.7873318,data,True
19,1555039769.2905984,data,False
19,1555039773.52546,data,True
19,1555039773.7924874,data,True
19,1555039774.294776,data,False
19,1555039778.531303,data,True
19,1555039778.7980762,data,True
19,1555039779.3004081,data,False
19,1555039783.5366347,data,True
19,1555039783.8035352,data,True
19,1555039784.2824457,control,False
19,1555039784.3047907,data,False
19,1555039788.5420606,data,True
19,1555039788.8087022,data,True
19,1555039789.310737,data,False
19,1555039793.5473094,data,True
19,1555039793.814045,data,True
19,1555039794.3160436,data,False
19,1555039798.5525048,data,True
19,1555039798.8193715,data,True
19,1555039799.321363,data,False
19,1555039803.5581114,data,True
19,1555039803.8248994,data,True
19,1555039804.2903805,control,False
19,1555039804.326704,data,False
19,1555039808.5632246,data,True
19,1555039808.8302484,data,True
19,1555039809.332077,data,False
19,1555039813.5689502,data,True
19,1555039813.8353453,data,True
19,1555039814.3376863,data,False
19,1555039818.574477,data,True
5,1555039182.4149792,control,False
5,1555039182.4179506,control,False
5,1555039182.4263194,control,False
5,1555039182.4284468,control,False
5,1555039183.0856822,control,False
5,1555039183.0861187,control,False
5,1555039183.1507,control,False
5,1555039183.2659307,control,False
5,1555039183.909791,control,False
5,1555039183.9115858,control,False
5,1555039183.9172316,control,False
5,1555039184.3193746,control,False
5,1555039202.2885573,control,False
5,1555039202.4351814,control,False
5,1555039202.4382012,control,False
5,1555039202.4383123,control,False
5,1555039202.4523609,control,True
5,1555039202.7910054,control,False
5,1555039203.1914418,control,True
5,1555039203.9351168,control,True
5,1555039204.3433356,control,True
5,1555039222.455993,control,False
5,1555039242.4777708,control,False
5,1555039262.3543608,control,True
5,1555039262.4672418,control,True
5,1555039262.4990685,control,False
5,1555039262.4994993,control,False
5,1555039262.4995983,control,False
5,1555039262.654338,control,True
5,1555039263.219243,control,True
5,1555039263.24825,control,True
5,1555039263.9951558,control,True
5,1555039264.1047268,control,True
5,1555039264.402983,control,True
5,1555039282.3765073,control,True
5,1555039282.4895792,control,True
5,1555039282.5203333,control,False
5,1555039282.5207899,control,False
5,1555039282.5209606,control,False
5,1555039282.5210567,control,False
5,1555039282.5543947,control,False
5,1555039282.5569615,control,True
5,1555039282.6764102,control,True
5,1555039283.2415144,control,True
5,1555039283.2704744,control,True
5,1555039284.0010095,control,True
5,1555039284.1284328,control,True
5,1555039284.421393,control,True
5,1555039302.398675,control,True
5,1555039302.5118291,control,True
5,1555039302.5417478,control,False
5,1555039302.5422153,control,False
5,1555039302.5423136,control,False
5,1555039302.581929,control,True
5,1555039302.6985538,control,True
5,1555039303.263955,control,True
5,1555039303.292743,control,True
5,1555039304.02357,control,True
5,1555039304.150453,control,True
5,1555039304.4386613,control,True
5,1555039322.4241226,control,True
5,1555039322.550859,control,True
5,1555039322.563007,control,False
5,1555039322.5714886,control,False
5,1555039322.5715897,control,False
5,1555039322.744329,control,True
5,1555039323.2930617,control,True
5,1555039323.3218718,control,True
5,1555039324.0598037,control,True
5,1555039324.4642441,control,True
5,1555039327.6037905,control,True
5,1555039329.178205,control,True
5,1555039342.584102,control,False
5,1555039362.6051364,control,False
5,1555039382.485884,control,True
5,1555039382.5996883,control,True
5,1555039382.6261346,control,False
5,1555039382.6265495,control,False
5,1555039382.626649,control,False
5,1555039382.6699672,control,True
5,1555039382.7855823,control,True
5,1555039383.3224266,control,True
5,1555039383.3659842,control,True
5,1555039384.1119852,control,True
5,1555039384.2264585,control,True
5,1555039384.510698,control,True
5,1555039402.5079477,control,True
5,1555039402.622055,control,True
5,1555039402.6310146,control,False
5,1555039402.6315076,control,False
5,1555039402.6316204,control,False
5,1555039402.6923578,control,True
5,1555039402.8077254,control,True
5,1555039403.3448203,control,True
5,1555039403.3883538,control,True
5,1555039404.134588,control,True
5,1555039404.2488463,control,True
5,1555039404.5329475,control,True
5,1555039422.5277424,control,True
5,1555039422.6442683,control,True
5,1555039422.652342,control,False
5,1555039422.6527996,control,False
5,1555039422.6529076,control,False
5,1555039422.7147317,control,True
5,1555039422.813483,control,True
5,1555039423.3672168,control,True
5,1555039423.410535,control,True
5,1555039424.1571724,control,True
5,1555039424.271178,control,True
5,1555039424.5513575,control,True
5,1555039442.553132,control,True
5,1555039442.673599,control,False
5,1555039442.681178,control,True
5,1555039442.705598,control,False
5,1555039442.7056978,control,False
5,1555039442.868925,control,True
5,1555039443.4238815,control,True
5,1555039443.4523945,control,True
5,1555039444.193269,control,True
5,1555039444.299385,control,True
5,1555039444.5802624,control,True
5,1555039447.7341406,control,True
5,1555039462.694705,control,False
5,1555039482.715731,control,False
5,1555039502.6149955,control,True
5,1555039502.7322748,control,True
5,1555039502.73673,control,False
5,1555039502.7371724,control,False
5,1555039502.7372715,control,False
5,1555039502.8027658,control,True
5,1555039502.9005868,control,True
5,1555039503.4424686,control,True
5,1555039503.4842262,control,True
5,1555039504.23227,control,True
5,1555039504.3596373,control,True
5,1555039504.6279032,control,True
5,1555039522.6366146,control,True
5,1555039522.754591,control,True
5,1555039522.7579658,control,False
5,1555039522.7584014,control,False
5,1555039522.7584996,control,False
5,1555039522.8054957,control,True
5,1555039522.909519,control,True
5,1555039523.4647717,control,True
5,1555039523.5062687,control,True
5,1555039524.2499988,control,True
5,1555039524.3844826,control,True
5,1555039524.6330523,control,True
5,1555039542.658482,control,True
5,1555039542.766723,control,True
5,1555039542.779226,control,False
5,1555039542.7796648,control,False
5,1555039542.779784,control,False
5,1555039542.8279355,control,True
5,1555039542.9316258,control,True
5,1555039543.4871645,control,True
5,1555039543.5145097,control,True
5,1555039544.2725322,control,True
5,1555039544.406631,control,True
5,1555039544.6361716,control,True
5,1555039562.6787395,control,True
5,1555039562.7883348,control,False
5,1555039562.8101594,control,True
5,1555039562.8401191,control,False
5,1555039562.840218,control,False
5,1555039562.8587792,control,True
5,1555039562.9994423,control,True
5,1555039563.5432816,control,True
5,1555039563.5832937,control,True
5,1555039564.3163192,control,True
5,1555039564.4280124,control,True
5,1555039564.6990342,control,True
5,1555039582.8094337,control,False
5,1555039602.8304462,control,False
5,1555039622.7181888,control,True
5,1555039622.8514345,control,False
5,1555039622.8518963,control,False
5,1555039622.851994,control,False
5,1555039622.8563662,control,True
5,1555039622.9161594,control,True
5,1555039623.00561,control,True
5,1555039623.5645754,control,True
5,1555039623.6021738,control,True
5,1555039624.343851,control,True
5,1555039624.4655836,control,True
5,1555039624.7092886,control,True
5,1555039642.7256749,control,True
5,1555039642.8726885,control,False
5,1555039642.8731468,control,False
5,1555039642.8732433,control,False
5,1555039642.8784566,control,True
5,1555039642.938637,control,True
5,1555039643.0277784,control,True
5,1555039643.586964,control,True
5,1555039643.6105385,control,True
5,1555039644.3663247,control,True
5,1555039644.483147,control,True
5,1555039644.7156901,control,True
5,1555039662.7476892,control,True
5,1555039662.8939636,control,False
5,1555039662.8943973,control,False
5,1555039662.8944988,control,False
5,1555039662.8998733,control,True
5,1555039662.961072,control,True
5,1555039663.0497808,control,True
5,1555039663.6093538,control,True
5,1555039663.6327977,control,True
5,1555039664.369368,control,True
5,1555039664.4885774,control,True
5,1555039664.738237,control,True
5,1555039682.8086362,control,True
5,1555039682.9151928,control,False
5,1555039682.9402153,control,True
5,1555039682.976371,control,False
5,1555039682.9764812,control,False
5,1555039682.9887326,control,True
5,1555039683.1284878,control,True
5,1555039683.671776,control,True
5,1555039683.7136467,control,True
5,1555039684.4448886,control,True
5,1555039684.5624826,control,True
5,1555039684.8277395,control,True
5,1555039702.9363,control,False
5,1555039722.9573133,control,False
5,1555039742.8350625,control,True
5,1555039742.9780657,control,True
5,1555039742.9783127,control,False
5,1555039742.97877,control,False
5,1555039742.9788904,control,False
5,1555039743.0493836,control,True
5,1555039743.136952,control,True
5,1555039743.6632838,control,True
5,1555039743.7205222,control,True
5,1555039744.4431665,control,True
5,1555039744.576162,control,True
5,1555039744.8056211,control,True
5,1555039762.8571794,control,True
5,1555039762.9996378,control,False
5,1555039763.0004787,control,False
5,1555039763.000936,control,False
5,1555039763.0718417,control,True
5,1555039763.158999,control,True
5,1555039763.685577,control,True
5,1555039763.7427857,control,True
5,1555039764.4648945,control,True
5,1555039764.5984733,control,True
5,1555039764.8282082,control,True
5,1555039782.8792078,control,True
5,1555039783.022483,control,False
5,1555039783.0237617,control,False
5,1555039783.0238292,control,True
5,1555039783.0240092,control,False
5,1555039783.0942874,control,True
5,1555039783.181068,control,True
5,1555039783.707819,control,True
5,1555039783.7650745,control,True
5,1555039784.4839392,control,True
5,1555039784.6062512,control,True
5,1555039784.8483737,control,True
5,1555039802.9384353,control,True
5,1555039803.0447302,control,False
5,1555039803.0731351,control,True
5,1555039803.1136951,control,False
5,1555039803.1138308,control,False
5,1555039803.1188447,control,True
5,1555039803.2591207,control,True
5,1555039803.8032703,control,True
5,1555039803.843815,control,True
5,1555039804.572115,control,True
5,1555039804.6967027,control,True
5,1555039804.9615428,control,True
5,1555039823.0658793,control,False
5,1555039843.0869246,control,False
5,1555039862.9667118,control,True
5,1555039863.107921,control,False
5,1555039863.1083472,control,False
5,1555039863.108446,control,False
5,1555039863.1124802,control,True
5,1555039863.1752856,control,True
5,1555039863.268715,control,True
5,1555039863.7959087,control,True
5,1555039863.8337471,control,True
5,1555039864.5560882,control,True
5,1555039864.6746209,control,True
5,1555039864.9347847,control,True
5,1555039882.988905,control,True
5,1555039883.1291451,control,False
5,1555039883.1295514,control,False
5,1555039883.1296487,control,False
5,1555039883.1341639,control,True
5,1555039883.179603,control,True
5,1555039883.2908614,control,True
5,1555039883.8182168,control,True
5,1555039883.8558514,control,True
5,1555039884.5786684,control,True
5,1555039884.692702,control,True
5,1555039884.9573576,control,True
5,1555039903.0109727,control,True
5,1555039903.150379,control,False
5,1555039903.15081,control,False
5,1555039903.1509173,control,False
5,1555039903.156182,control,True
5,1555039903.1852167,control,True
5,1555039903.3129473,control,True
5,1555039903.8403926,control,True
5,1555039903.8781295,control,True
5,1555039904.6008904,control,True
5,1555039904.7150388,control,True
5,1555039904.9801261,control,True
5,1555039923.0649638,control,True
5,1555039923.1715991,control,False
5,1555039923.203452,control,True
5,1555039923.2399485,control,False
5,1555039923.240048,control,False
5,1555039923.2510538,control,True
5,1555039923.3892026,control,True
5,1555039923.9313548,control,True
5,1555039923.9717855,control,True
5,1555039924.6901116,control,True
5,1555039924.8261087,control,True
5,1555039925.0821607,control,True
5,1555039943.1926887,control,False
5,1555039963.2137017,control,False
5,1555039983.0983047,control,True
5,1555039983.23398,control,False
5,1555039983.2344053,control,False
5,1555039983.2345035,control,False
5,1555039983.243596,control,True
5,1555039983.2735314,control,True
5,1555039983.3994942,control,True
5,1555039983.9178402,control,True
5,1555039983.9506595,control,True
5,1555039984.6770945,control,True
5,1555039984.8028388,control,True
5,1555039985.0652843,control,True
5,1555040003.12037,control,True
5,1555040003.2551012,control,False
5,1555040003.2555761,control,False
5,1555040003.255682,control,False
5,1555040003.2660704,control,True
5,1555040003.2814639,control,True
5,1555040003.421573,control,True
5,1555040003.9352274,control,True
5,1555040003.9729679,control,True
5,1555040004.6996148,control,True
5,1555040004.807722,control,True
5,1555040005.0826848,control,True
5,1555040023.1426144,control,True
5,1555040023.2764194,control,False
5,1555040023.2769313,control,False
5,1555040023.2770293,control,False
5,1555040023.2882938,control,True
5,1555040023.3035831,control,True
5,1555040023.4437187,control,True
5,1555040023.9507039,control,True
5,1555040023.9952412,control,True
5,1555040024.7159603,control,True
5,1555040024.8302867,control,True
5,1555040025.105306,control,True
5,1555040043.191945,control,True
5,1555040043.2977166,control,False
5,1555040043.3329856,control,True
5,1555040043.3697155,control,False
5,1555040043.369853,control,False
5,1555040043.3764424,control,True
5,1555040043.5249405,control,True
5,1555040044.0541208,control,True
5,1555040044.1016638,control,True
5,1555040044.8301675,control,True
5,1555040044.9567318,control,True
5,1555040045.220967,control,True
5,1555040063.318849,control,False
5,1555040083.3398614,control,False
5,1555040103.2298923,control,True
5,1555040103.3608627,control,False
5,1555040103.3612962,control,False
5,1555040103.3613946,control,False
5,1555040103.3763783,control,True
5,1555040103.3919296,control,True
5,1555040103.530868,control,True
5,1555040104.0333583,control,True
5,1555040104.0665035,control,True
5,1555040104.784084,control,True
5,1555040104.9000394,control,True
5,1555040105.166037,control,True
5,1555040123.2520852,control,True
5,1555040123.382095,control,False
5,1555040123.382519,control,False
5,1555040123.3826153,control,False
5,1555040123.398862,control,True
5,1555040123.4143603,control,True
5,1555040123.5529096,control,True
5,1555040124.0547247,control,True
5,1555040124.0887966,control,True
5,1555040124.8041246,control,True
5,1555040124.922412,control,True
5,1555040125.1725934,control,True
5,1555040143.2743258,control,True
5,1555040143.4033458,control,False
5,1555040143.4037805,control,False
9,1555039184.3190367,control,False
9,1555039184.3225472,control,False
9,1555039184.3239126,control,False
9,1555039202.4170556,control,False
9,1555039202.43705,control,False
9,1555039202.4498043,control,False
9,1555039202.6888568,control,False
9,1555039202.693695,control,False
9,1555039203.1689708,control,False
9,1555039204.3354127,control,False
9,1555039204.3424616,control,False
9,1555039204.3426862,control,False
9,1555039224.3580275,control,False
9,1555039244.378551,control,False
9,1555039262.4665651,control,True
9,1555039262.501478,control,True
9,1555039262.6558754,control,True
9,1555039262.7539687,control,True
9,1555039262.852685,control,True
9,1555039263.996869,control,True
9,1555039264.1040573,control,True
9,1555039264.4011683,control,False
9,1555039264.4020593,control,False
9,1555039264.4022794,control,False
9,1555039282.4889133,control,True
9,1555039282.5235114,control,True
9,1555039282.6779938,control,True
9,1555039282.7778738,control,True
9,1555039282.855054,control,True
9,1555039284.0027742,control,True
9,1555039284.1277611,control,True
9,1555039284.4196484,control,False
9,1555039284.4205089,control,False
9,1555039284.4207237,control,False
9,1555039302.5111206,control,True
9,1555039302.54418,control,True
9,1555039302.7000785,control,True
9,1555039302.7997105,control,True
9,1555039302.8767235,control,True
9,1555039304.0252337,control,True
9,1555039304.149782,control,True
9,1555039304.4368985,control,False
9,1555039304.4377995,control,False
9,1555039304.4380171,control,False
9,1555039322.5501692,control,True
9,1555039322.5729368,control,True
9,1555039322.745838,control,True
9,1555039322.9270933,control,True
9,1555039324.061519,control,True
9,1555039324.4471066,control,False
9,1555039324.463292,control,False
9,1555039324.463572,control,False
9,1555039327.8255718,control,True
9,1555039329.177445,control,True
9,1555039344.4694607,control,False
9,1555039364.4875498,control,False
9,1555039382.5990515,control,True
9,1555039382.6285827,control,True
9,1555039382.78722,control,True
9,1555039382.8872993,control,True
9,1555039382.9459317,control,True
9,1555039384.113681,control,True
9,1555039384.2258246,control,True
9,1555039384.508942,control,False
9,1555039384.5098474,control,False
9,1555039384.5100641,control,False
9,1555039402.621388,control,True
9,1555039402.633437,control,True
9,1555039402.8092911,control,True
9,1555039402.8907328,control,True
9,1555039402.9676852,control,True
9,1555039404.1362185,control,True
9,1555039404.2481325,control,True
9,1555039404.5310738,control,False
9,1555039404.5320227,control,False
9,1555039404.5322428,control,False
9,1555039422.6435795,control,True
9,1555039422.65465,control,True
9,1555039422.8150184,control,True
9,1555039422.9123404,control,True
9,1555039422.9889927,control,True
9,1555039424.158882,control,True
9,1555039424.2704535,control,True
9,1555039424.5495617,control,False
9,1555039424.5504682,control,False
9,1555039424.5506868,control,False
9,1555039442.680478,control,True
9,1555039442.707103,control,True
9,1555039442.8706949,control,True
9,1555039442.9507022,control,True
9,1555039443.0517914,control,True
9,1555039444.1949391,control,True
9,1555039444.2987058,control,True
9,1555039444.5594854,control,False
9,1555039444.579293,control,False
9,1555039444.579552,control,False
9,1555039464.5818021,control,False
9,1555039484.603881,control,False
9,1555039502.731558,control,True
9,1555039502.7391453,control,True
9,1555039502.9022372,control,True
9,1555039502.9623349,control,True
9,1555039503.0351508,control,True
9,1555039504.2337751,control,True
9,1555039504.3589566,control,True
9,1555039504.6260445,control,False
9,1555039504.6269736,control,False
9,1555039504.6271915,control,False
9,1555039522.753909,control,True
9,1555039522.7603867,control,True
9,1555039522.9110684,control,True
9,1555039522.983972,control,True
9,1555039523.0542612,control,True
9,1555039524.251667,control,True
9,1555039524.383803,control,True
9,1555039524.6312077,control,False
9,1555039524.6321201,control,False
9,1555039524.632337,control,False
9,1555039542.766019,control,True
9,1555039542.7816768,control,True
9,1555039542.933125,control,True
9,1555039543.0057254,control,True
9,1555039543.0759532,control,True
9,1555039544.27404,control,True
9,1555039544.405952,control,True
9,1555039544.6343837,control,False
9,1555039544.635273,control,False
9,1555039544.6355088,control,False
9,1555039562.809455,control,True
9,1555039562.841603,control,True
9,1555039563.0009906,control,True
9,1555039563.0776174,control,True
9,1555039563.1721177,control,True
9,1555039564.3178139,control,True
9,1555039564.4273043,control,True
9,1555039564.6449828,control,False
9,1555039564.6981006,control,False
9,1555039564.6983216,control,False
9,1555039584.663404,control,False
9,1555039604.6855335,control,False
9,1555039622.8549314,control,True
9,1555039622.8557234,control,True
9,1555039623.0071676,control,True
9,1555039623.0918925,control,True
9,1555039623.1479623,control,True
